Date,Time,Player Name,Action,X Coordinate,Y Coordinate,Z Coordinate,Dimension,X Coordinate 2,Y Coordinate 2,Z Coordinate 2,Dimension 2,Detail 1,Detail 2
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:12,Original item:x0,New items:minecraft:dirtx5,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:13,Original item:x0,New items:minecraft:coalx30,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:14,Original item:x0,New items:minecraft:birch_logx44,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:15,Original item:x0,New items:minecraft:white_woolx6,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:16,Original item:x0,New items:minecraft:muttonx6,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:17,Original item:x0,New items:minecraft:raw_ironx44,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:18,Original item:x0,New items:minecraft:bonex3,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:19,Original item:x0,New items:minecraft:rotten_fleshx39,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:20,Original item:x0,New items:minecraft:raw_goldx8,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:21,Original item:x0,New items:minecraft:iron_ingotx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:22,Original item:x0,New items:minecraft:carrotx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:23,Original item:x0,New items:minecraft:bucketx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:24,Original item:x0,New items:minecraft:golden_applex1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:25,Original item:x0,New items:minecraft:leatherx2,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:26,Original item:x0,New items:minecraft:arrowx7,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:27,Original item:x0,New items:minecraft:stone_swordx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:28,Original item:x0,New items:minecraft:stone_swordx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:29,Original item:x0,New items:minecraft:porkchopx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:30,Original item:x0,New items:minecraft:potatox1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:31,Original item:x0,New items:minecraft:redstonex4,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:32,Original item:x0,New items:minecraft:cooked_porkchopx10,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:33,Original item:x0,New items:minecraft:pumpkin_seedsx4,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:34,Original item:x0,New items:minecraft:gunpowderx7,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Unknown,-,-,-,-,slot:35,Original item:x0,New items:minecraft:stickx58,-
2025-02-26,04:59:02,SilentSilverL,Change equipment,-245,82,110,Main world,-,Helmet,minecraft:iron_helmetx1
2025-02-26,04:59:02,SilentSilverL,Change equipment,-245,82,110,Main world,-,Chestplate,minecraft:iron_chestplatex1
2025-02-26,04:59:02,SilentSilverL,Change equipment,-245,82,110,Main world,-,Leggings,minecraft:iron_leggingsx1
2025-02-26,04:59:02,SilentSilverL,Change equipment,-245,82,110,Main world,-,Boots,minecraft:iron_bootsx1
2025-02-26,04:59:02,SilentSilverL,Change equipment,-245,82,110,Main world,-,Unknown slot4,x0
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:0,Original item:minecraft:iron_swordx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:1,Original item:minecraft:stone_axex1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:2,Original item:minecraft:torchx5,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:3,Original item:minecraft:lava_bucketx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:4,Original item:minecraft:crafting_tablex1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:5,Original item:minecraft:furnacex1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:6,Original item:minecraft:iron_pickaxex1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:7,Original item:minecraft:bedx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:8,Original item:minecraft:iron_swordx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:9,Original item:minecraft:bowx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:10,Original item:minecraft:raw_copperx21,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:11,Original item:minecraft:lava_bucketx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:12,Original item:minecraft:dirtx5,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:13,Original item:minecraft:coalx30,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:14,Original item:minecraft:birch_logx44,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:15,Original item:minecraft:white_woolx6,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:16,Original item:minecraft:muttonx6,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:17,Original item:minecraft:raw_ironx44,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:18,Original item:minecraft:bonex3,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:19,Original item:minecraft:rotten_fleshx39,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:20,Original item:minecraft:raw_goldx8,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:21,Original item:minecraft:iron_ingotx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:22,Original item:minecraft:carrotx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:23,Original item:minecraft:bucketx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:24,Original item:minecraft:golden_applex1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:25,Original item:minecraft:leatherx2,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:26,Original item:minecraft:arrowx7,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:27,Original item:minecraft:stone_swordx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:28,Original item:minecraft:stone_swordx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:29,Original item:minecraft:porkchopx1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:30,Original item:minecraft:potatox1,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:31,Original item:minecraft:redstonex4,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:32,Original item:minecraft:cooked_porkchopx10,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:33,Original item:minecraft:pumpkin_seedsx4,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:34,Original item:minecraft:gunpowderx7,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:35,Original item:minecraft:stickx58,New items:x0,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:0,Original item:x0,New items:minecraft:iron_swordx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:1,Original item:x0,New items:minecraft:stone_axex1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:2,Original item:x0,New items:minecraft:torchx5,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:3,Original item:x0,New items:minecraft:lava_bucketx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:4,Original item:x0,New items:minecraft:crafting_tablex1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:5,Original item:x0,New items:minecraft:furnacex1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:6,Original item:x0,New items:minecraft:iron_pickaxex1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:7,Original item:x0,New items:minecraft:bedx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:8,Original item:x0,New items:minecraft:iron_swordx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:9,Original item:x0,New items:minecraft:bowx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:10,Original item:x0,New items:minecraft:raw_copperx21,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:11,Original item:x0,New items:minecraft:lava_bucketx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:12,Original item:x0,New items:minecraft:dirtx5,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:13,Original item:x0,New items:minecraft:coalx30,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:14,Original item:x0,New items:minecraft:birch_logx44,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:15,Original item:x0,New items:minecraft:white_woolx6,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:16,Original item:x0,New items:minecraft:muttonx6,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:17,Original item:x0,New items:minecraft:raw_ironx44,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:18,Original item:x0,New items:minecraft:bonex3,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:19,Original item:x0,New items:minecraft:rotten_fleshx39,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:20,Original item:x0,New items:minecraft:raw_goldx8,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:21,Original item:x0,New items:minecraft:iron_ingotx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:22,Original item:x0,New items:minecraft:carrotx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:23,Original item:x0,New items:minecraft:bucketx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:24,Original item:x0,New items:minecraft:golden_applex1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:25,Original item:x0,New items:minecraft:leatherx2,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:26,Original item:x0,New items:minecraft:arrowx7,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:27,Original item:x0,New items:minecraft:stone_swordx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:28,Original item:x0,New items:minecraft:stone_swordx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:29,Original item:x0,New items:minecraft:porkchopx1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:30,Original item:x0,New items:minecraft:potatox1,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:31,Original item:x0,New items:minecraft:redstonex4,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:32,Original item:x0,New items:minecraft:cooked_porkchopx10,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:33,Original item:x0,New items:minecraft:pumpkin_seedsx4,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:34,Original item:x0,New items:minecraft:gunpowderx7,-
2025-02-26,04:59:02,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:35,Original item:x0,New items:minecraft:stickx58,-
2025-02-26,04:59:02,SilentSilverL,Starting connection,-,-,-,-,-,-,-,-,127.0.0.1:59387,-
2025-02-26,04:59:06,system,biological spawn failed,-,-,-,-,-,spawn failed
2025-02-26,04:59:07,system,biological spawn failed,-,-,-,-,-,spawn failed
2025-02-26,04:59:07,System,block change,-227,71,85,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:08,SilentSilverL,Join the game,-245,82,110,Main world,-,-,-,-,127.0.0.1:59387,Uwp
2025-02-26,04:59:09,system,biological spawn failed,-,-,-,-,-,spawn failed
2025-02-26,04:59:09,system,biological spawn,-279,86,109,Main world,-,-,-,-,minecraft:zombie
2025-02-26,04:59:09,system,biological spawn,-279,86,109,Main world,-,-,-,-,minecraft:zombie
2025-02-26,04:59:10,system,biological spawn failed,-,-,-,-,-,spawn failed
2025-02-26,04:59:11,system,biological spawn,-222,67,116,Main world,-,-,-,-,minecraft:creeper
2025-02-26,04:59:12,SilentSilverL,Block interaction,-245,82,110,Main world,-247,81,110,Main world,minecraft:grass_block,-
2025-02-26,04:59:12,SilentSilverL,use item on block,-247,81,110,Main world,-,-,-,minecraft:grass_block,minecraft:bedx1,click surface:Up
2025-02-26,04:59:12,System,block change,-247,82,110,Main world,-,-,-,-,minecraft:air,minecraft:bed
2025-02-26,04:59:12,System,block change,-248,82,110,Main world,-,-,-,-,minecraft:air,minecraft:bed
2025-02-26,04:59:12,System,block change,-247,82,110,Main world,-,-,-,-,minecraft:bed,minecraft:bed
2025-02-26,04:59:12,System,block change,-248,82,110,Main world,-,-,-,-,minecraft:bed,minecraft:bed
2025-02-26,04:59:12,SilentSilverL,Place block,-245,82,110,Main world,-247,82,110,Main world,minecraft:bed,-
2025-02-26,04:59:12,SilentSilverL,item bar change,-245,82,110,Main world,-,-,-,-,slot:7,Original item:minecraft:bedx1,New items:x0,-
2025-02-26,04:59:12,system,biological spawn,-252,74,75,Main world,-,-,-,-,minecraft:zombie
2025-02-26,04:59:12,SilentSilverL,attack block,-247,82,110,Main world,-,-,-,minecraft:bed,use:bare hands
2025-02-26,04:59:13,SilentSilverL,Block interaction,-245,82,110,Main world,-247,82,110,Main world,minecraft:bed,-
2025-02-26,04:59:13,SilentSilverL,use item on block,-247,82,110,Main world,-,-,-,minecraft:bed,x0,click surface:Up
2025-02-26,04:59:13,SilentSilverL,Lie in bed to sleep,-245,82,110,Main world,-,-,-,-,-,-
2025-02-26,04:59:14,SilentSilverL,Block interaction,-246,82,110,Main world,-247,82,110,Main world,minecraft:bed,-
2025-02-26,04:59:14,SilentSilverL,use item on block,-247,82,110,Main world,-,-,-,minecraft:bed,x0,click surface:Up
2025-02-26,04:59:14,SilentSilverL,Lie in bed to sleep,-246,82,110,Main world,-,-,-,-,-,-
2025-02-26,04:59:14,System,block change,-248,82,110,Main world,-,-,-,-,minecraft:bed,minecraft:bed
2025-02-26,04:59:14,System,block change,-232,81,150,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:15,system,biological spawn failed,-,-,-,-,-,spawn failed
2025-02-26,04:59:18,System,block change,-248,82,110,Main world,-,-,-,-,minecraft:bed,minecraft:bed
2025-02-26,04:59:21,SilentSilverL,attack block,-248,82,110,Main world,-,-,-,minecraft:bed,use:bare hands
2025-02-26,04:59:21,SilentSilverL,Break block,-248,82,109,Main world,-248,82,110,Main world,minecraft:bed,-
2025-02-26,04:59:21,System,block change,-248,82,110,Main world,-,-,-,-,minecraft:bed,minecraft:air
2025-02-26,04:59:21,System,block change,-247,82,110,Main world,-,-,-,-,minecraft:bed,minecraft:air
2025-02-26,04:59:21,SilentSilverL,Pick up item,-248,82,110,Main world,-248,82,110,Main world,minecraft:bedx1,-
2025-02-26,04:59:21,SilentSilverL,item bar change,-248,82,110,Main world,-,-,-,-,slot:7,Original item:x0,New items:minecraft:bedx1,-
2025-02-26,04:59:21,System,block change,-217,69,68,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:27,System,block change,-259,71,54,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:27,System,block change,-295,85,117,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:27,System,block change,-295,86,117,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:27,System,block change,-295,86,117,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:27,System,liquid flow,-294,86,117,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:27,System,liquid flow,-295,86,118,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:27,System,block change,-296,86,115,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:27,System,block change,-296,87,115,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:28,SilentSilverL,Jump,-245,81,115,Main world,-,-,-,-,-,-
2025-02-26,04:59:28,System,block change,-296,87,115,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:28,System,liquid flow,-295,87,115,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:28,System,liquid flow,-296,87,116,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:28,System,block change,-297,88,113,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:28,System,block change,-296,88,113,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:28,System,block change,-297,89,113,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:28,System,block change,-296,88,113,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:28,System,liquid flow,-296,88,114,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:28,System,block change,-297,89,113,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:28,System,liquid flow,-296,89,113,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,System,block change,-306,94,112,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:30,System,block change,-306,95,112,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:30,System,block change,-297,89,112,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:30,System,block change,-296,89,112,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:30,System,block change,-297,89,113,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:30,System,block change,-297,90,112,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:30,System,block change,-306,95,112,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-305,95,112,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,SilentSilverL,attack block,-248,83,119,Main world,-,-,-,minecraft:birch_log,use:minecraft:stone_axex1
2025-02-26,04:59:30,System,block change,-296,89,112,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-295,89,112,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-296,89,113,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,System,block change,-297,90,112,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-296,90,112,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-297,90,113,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,System,block change,-297,89,113,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-296,89,113,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:30,System,block change,-295,87,113,Main world,-,-,-,-,minecraft:grass_block,minecraft:dirt
2025-02-26,04:59:30,System,block change,-295,88,113,Main world,-,-,-,-,minecraft:water,minecraft:flowing_water
2025-02-26,04:59:30,System,block change,-295,88,113,Main world,-,-,-,-,minecraft:flowing_water,minecraft:water
2025-02-26,04:59:30,System,liquid flow,-295,88,114,Main world,-,-,-,-,minecraft:water
2025-02-26,04:59:31,SilentSilverL,Break block,-246,82,118,Main world,-248,83,119,Main world,minecraft:birch_log,-
2025-02-26,04:59:31,System,block change,-252,85,122,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,85,123,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,86,118,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,86,119,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,86,120,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,86,121,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,86,122,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,86,123,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,87,118,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,87,119,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,87,120,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,87,121,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,87,122,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
2025-02-26,04:59:31,System,block change,-252,87,123,Main world,-,-,-,-,minecraft:birch_leaves,minecraft:birch_leaves
